adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,/unxSZbLQz4Erpz3Qxy1FP2RzXP8.jpg,[18],204241,['KR'],ko,"신성한, 이혼","Driven by a personal tragedy, a pianist-turned-lawyer navigates the complex world of divorce — fighting for his clients to win by any means necessary.",2.8782,/fjHkZNIzoiAvZMgpw9CaV1U86ux.jpg,2023-03-04,Divorce Attorney Shin,8.2,33
False,/g55OusfekHfbSRzQBu1f8Ae45mn.jpg,"[18, 10765, 10759]",137520,['KR'],ko,불가살,"Cursed since birth and exempt from death, a revenge-driven immortal sets out on a quest to reclaim his soul and end a 600-year-old vendetta.",3.2146,/hGtsGoccGg87FBqsokkoyHWX9cL.jpg,2021-12-18,Bulgasal: Immortal Souls,7.8,62
False,/joZaLgo5asjbSCl5KtbKmxy0pvo.jpg,[18],82462,['KR'],ko,제3의 매력,The twelve-year love story of two individuals with completely opposite personalities who unexpectedly met on a group blind date.,3.104,/80Pauk4xKUzwK9hf94ZJSTpZtBB.jpg,2018-09-28,The Third Charm,6.0,15
False,/ur7Z7E6t1B6fWMreXNMpsUTcBGX.jpg,"[18, 35]",137094,['KR'],ko,연애대전,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.",3.2463,/ifOXQyDvpVnZvKq7pR8fujtbeQk.jpg,2023-02-10,Love to Hate You,8.162,102
False,/j8O5jkzqo9zsL76ujJQqhoLsSjz.jpg,"[35, 18]",96161,['KR'],ko,"우리, 사랑했을까","After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",2.4274,/yKnzIJ92GbWXRpIsHPhxWPiyF50.jpg,2020-07-08,Was It Love?,6.7,25
False,/63zsUeMEC4pesPVGOCCrJp8E22a.jpg,[18],70372,['KR'],ko,마이 온리 러브송,"Song Soo-Jung is an arrogant pop star who believes not only that status and money can get you anywhere, but that it defines your worth. She accidentally falls into a time-slip portal and travels back in time to the Joseon era where she meets On-Dal, a man who loves money yet is generous to those without.",3.1563,/A0PoVWnILHMtGr3F1ZWbSNbReeH.jpg,2017-07-01,My Only Love Song,8.165,124
False,/3hXXr61RZH3Ve0pejLWPvrJv9n.jpg,"[10765, 18]",87313,['KR'],ko,보건교사 안은영,"Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see.",3.2883,/lR8WZYdNEcG6pmhddC04yfjOHte.jpg,2020-09-25,The School Nurse Files,7.368,114
False,/8NMOaMMtxSypZsMnt34aujxBZWM.jpg,[18],131028,['KR'],ko,"서른, 아홉","Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.",3.2085,/8Pz7dZRjuxoRzwYBMLdVBTtcEBi.jpg,2022-02-16,Thirty-Nine,8.3,54
False,,[99],281794,['KR'],ko,소주 랩소디,"The delicious documentary series that examines the history and evolution of Korean cuisine continues with a celebration of the national drink, soju.",2.6557,/rNpCwGNjF46xhntbVqd5QFa4o2B.jpg,2025-01-23,Soju Rhapsody,0.0,0
False,/agKHy2cN39VfkhYaKKzDw845w2Q.jpg,"[18, 80, 9648, 10768]",86824,['KR'],ko,"60일, 지정생존자","An explosion at the National Assembly kills everyone in the cabinet, leaving Park Mu-jin, the Minister of Environment, to become the next president. Park Mu-jin is a scientist-turned-politician who has no ambitions in politics, but as the acting president for 60 days, he is compelled to investigate the truth behind the attack. Based on the popular American series, Designated Survivor.",3.052,/c6DItPd14SE1PAujgGLGn4zoJLo.jpg,2019-07-01,Designated Survivor: 60 Days,7.8,35
False,/hGm3m4TzEsmBb9SF2mz8Uizx9uH.jpg,"[18, 35, 9648, 10765]",136699,['KR'],ko,글리치,A young woman joins forces with a UFO enthusiast to investigate her boyfriend’s sudden disappearance and stumbles into a wild conspiracy.,2.5422000000000002,/2blhIhTD58wuSzRXZuHBFJ41VCW.jpg,2022-10-07,Glitch,6.7,88
False,/666gX1s56srW1hl3pMpdzjs9ycr.jpg,"[18, 9648]",139289,['KR'],ko,조선 정신과 의사 유세풍,"The successful doctor Yoo Sepoong becomes entangled in a conspiracy and is kicked out of the palace. He meets Jihan in Gyesu village and learns to treat those who suffer psychological illness. Finding the cause of their heartbroken feelings and writing a prescription for happiness with Eunwoo, Sepoong grows up as a true psychiatrist.",2.7887,/4pyrc2PpzvBGYh2ZDqFmn5OASds.jpg,2022-08-01,Poong The Joseon Psychiatrist,5.5,22
False,/h8Nd0kgylRwT3QSikXQuCFyc986.jpg,[10764],243149,['KR'],ko,더 인플루언서,"YouTube, TikTok, Instagram — 77 elite influencers flaunt their skills to strategically draw the most attention in this high-stakes social survival show.",2.7484,/sXnWgdMg0WejH8bwadFNX00MV6.jpg,2024-08-06,The Influencer,6.6,12
False,/AeIJNWD4bw5WkjjQKg1bYBAgWcI.jpg,[18],72396,['KR'],ko,최강 배달꾼,Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals -- and bump into love along the way.,2.8462,/okUxALg0RQarUiWOtS8iwq6CNOO.jpg,2017-08-04,Strongest Deliveryman,6.9,32
False,/l9SnQHg8nfPIU7Vuu5HMcvZu6Ex.jpg,"[18, 35]",110545,['KR'],ko,내일 지구가 망해버렸으면 좋겠어,"New friends, new loves and new experiences mix together inside a colorful college dormitory in Korea that's home to students from around the world.",2.669,/wiByXTq5vaDppWnYCLt6fzDuu7x.jpg,2021-06-18,So Not Worth It,7.704,98
False,/fTT0jQhynTTVLAQfgEIwQAsuL8s.jpg,"[18, 80]",132171,['KR'],ko,모범가족,"After unwittingly stealing money from a cartel, a cash-strapped professor finds the only way to save his broken family is by working as a drug courier.",2.8624,/eRtszL5XtARh2u5JMppmtEtxJmT.jpg,2022-08-12,A Model Family,6.8,64
False,/qx3n3mjHt0e9IP7z3haF7jQZ7m5.jpg,"[35, 18]",92732,['KR'],ko,조선혼담공작소 꽃파당,"When he becomes king, Lee Soo hires the Flower Crew matchmaking agency to make a noble woman out of his first love, Gae-Ddong. Ma Hoon, Young-soo and Do Joon try to fulfill their client's request.",2.6898,/aLGLRySmfI8Us6IFOfziT1cQeJF.jpg,2019-09-16,Flower Crew: Joseon Marriage Agency,6.109,23
False,/d9U3Nv7oRofV2iGTkIwMd8341Nx.jpg,"[10759, 35, 80, 9648, 18]",107442,['KR'],ko,사생활,"In a world where data is no longer private, con artists uncover a sinister surveillance scheme headed by the government and a greedy corporation.",2.479,/xLFKRcp81TnBRs1bc3FHOhylcjB.jpg,2020-10-07,Private Lives,5.7,22
False,/edZxEXpVvb3A7w2Tc7layhX8Frc.jpg,[18],139280,['KR'],ko,퀸메이커,"After a tragic accident, a powerful fixer uses her skills to transform a civil rights lawyer into the next mayor — and take down her former employer.",2.5439,/4PLY6WSRgBKMY9Wc7npJA5f28lc.jpg,2023-04-14,Queenmaker,7.2,43
False,/iieGhNugDWRZwCWYspqqoF3HAlI.jpg,[18],197078,['KR'],ko,아무것도 하고 싶지 않아,"After getting dumped by her boyfriend and losing her mother in an accident, Yeo-reum decides to move to a small village to do nothing.",2.9384,/ge4M0QHCfegOETAkjAKZroo82Rr.jpg,2022-11-21,Summer Strike,7.603,34
False,/4gGeT7KPNdnCgCoNCsn6nczBH8j.jpg,"[10759, 18]",70595,['KR'],ko,맨투맨,"From Kim Won Seok, the writer of Descendants of the Sun, a drama about a special bodyguard with a background in special investigations and the Hallyu star he is supposed to protect.",2.6025,/iH7TlkTfhPesQdDsPSTqdagm15y.jpg,2017-04-21,Man to Man,7.4,45
False,/6N22kidmy5UV1qCm5FUuwMOlQ2i.jpg,"[10762, 16]",282209,['KR'],ko,홈앤버튼,"When their humans are away, a cute and curious pup and his dog pals love to play with their best friends — their favorite toys!",2.5788,/wBrx2AUBZLzkW6Mt5IOpYY0h2Z4.jpg,2025-02-13,Dog Days Out,6.0,2
False,/Av3I7vLf6X4gxs2t5sXPc7RARxa.jpg,"[9648, 18, 80]",94425,['KR'],ko,모두의 거짓말,Kim Seo-hui’s life is changed forever when her politician father dies in a car crash and her husband disappears – all in one day. She enters the world of politics and join hands with small-town detective Jo Tae-sik to uncover the truth when she finds out that the car crash might not have been an accident after all.,2.4965,/qinSC5tPqck8BIveuXzG7y7LpDd.jpg,2019-10-12,The Lies Within,6.9,23
False,/s78Qj0nHiaO9G1Ym4S166isOPET.jpg,"[18, 35]",125350,['KR'],ko,이 구역의 미친 X,"Bothered to realize they are next-door neighbors and share a psychiatrist, a man and a woman find it's impossible to stay out of each other's way.",2.7102,/sav9luRrij21rBQfhUcbiI0e5XQ.jpg,2021-05-24,Mad for Each Other,8.158,114
False,/r19gAamhuLoXBktGnh0KsnNHycN.jpg,"[18, 35]",135155,['KR'],ko,더 패뷸러스,"Four best friends chase their dreams in the competitive world of fashion while juggling demanding jobs, romantic dilemmas and wild nights on the town.",2.5857,/1LnPNXQ8upwUT1dYX2ZopQXjmt8.jpg,2022-12-23,The Fabulous,7.8,77
False,/xR3XyNyDmKyvIUaZWv7zDdlYR1i.jpg,[10764],244890,['KR'],ko,"성+인물: 네덜란드, 독일 편","Shin Dong-youp and Sung Si-kyung boldly explore the sex cultures of the Netherlands and Germany, mixing hands-on experiences with revealing interviews.",2.2836,/pB5mcY7wxfF5eIogwXjU21OzaTH.jpg,2024-02-20,Risqué Business: The Netherlands and Germany,6.2,4
False,/pzyFcIQ7T6uUaqATeWdSpqLP83V.jpg,"[10759, 35, 18, 9648, 80]",129475,['KR'],ko,구경이,"A reclusive ex-cop reenters the game as an insurance investigator, searching for clues in crime scenes perfectly staged by a serial killer in her midst.",2.2222,/4FImpkzYmQqvZJSpWSY3NiHMx8R.jpg,2021-10-30,Inspector Koo,7.3,152
False,/af37ZYhNIUy7FRWsjrmPhITfPtd.jpg,[18],47091,['KR'],ko,"그 겨울, 바람이 분다","Circumstances condemn Oh Soo and Oh Young to loveless lives. After the untimely death of his first love, Oh Soo turns to an ambitionless life as a derelict gambler. The gorgeous Oh Young should be leading the perfect life as an heiress, but when her parents’ divorce crumbles the family, she faces the reality of living life alone—particularly in light of her increasingly impaired vision. When these two heavy souls cross paths, fate delivers a chance meeting that will change their lives forever.",2.7379,/ibBjm3Bh4hw0uo4sTyK6cwzCRjg.jpg,2013-02-13,"That Winter, the Wind Blows",7.162,34
False,/fBs74YPiZFQGAR2knbzQFq9UDUR.jpg,"[18, 10768]",89642,['KR'],ko,보좌관 – 세상을 움직이는 사람들,"As a chief of staff in the National Assembly, Jang Tae-jun influences power behind the scenes while pursuing his own ambitions to rise to the top.",2.93,/95U7TJGxDP6OHeAF5HP78as7eff.jpg,2019-06-14,Chief of Staff,8.1,29
False,/hOzolRFNQ8VzS2UKNiafooToP5o.jpg,"[9648, 18, 10765, 35]",208834,['KR'],ko,기적의 형제,An aspiring writer deep in debt encounters a young man with no memories and strange abilities. Together they fight injustice and form an unlikely bond.,2.4601,/qdFpbXZy3GzXJPqvI6DiqKYVQsp.jpg,2023-06-28,Miraculous Brothers,7.1,14
False,/o2t1SRRssesubSvZHLWSK7uW3fc.jpg,"[9648, 18]",196526,['KR'],ko,트롤리,A sudden tragedy brings the wife of an assemblyman out of her private life and forces her to confront family secrets and her own troubling past.,2.164,/oqALkLrRRlBjZMQ5bw4QXDQy68g.jpg,2022-12-19,Trolley,5.0,25
False,/swdlL4gCeRsYU5pC2wh9fzzQt2V.jpg,"[10759, 18]",136368,['KR'],ko,도적: 칼의 소리,"In the lawless land of Gando, fierce bandits will stop at nothing to fight for their precious homeland and loved ones — even if it means life or death.",2.4664,/4lls2JCt9g1YiusX3xLVSdSZ6cO.jpg,2023-09-22,Song of the Bandits,7.3,51
False,/ollH7DfG9E0iEX9MsnuGtZYFmvQ.jpg,"[18, 10765, 35]",116045,['KR'],ko,안녕? 나야!,"Miserable and unsuccessful, a woman thinks she's lost all her spark — until one day, her spunky younger self appears in front of her demanding change.",2.0616,/yHqHL1x6y8gyzuPWljpfKe4YakC.jpg,2021-02-17,"Hello, Me!",7.43,86
False,/q6VcAqaUpVyJL0XAgchqUq4F6J0.jpg,"[18, 10751]",71497,['KR'],ko,품위있는 그녀,"Woo Ah-Jin lives a luxurious life due to her wealthy father-in-law, but her father-in-law's finances become decimated and her husband betrays her. Woo Ah-Jin's life hits rock bottom. Park Bok-Ja is a mysterious woman and she hides her heartbreaking story. She brings about fierce hardship on Woo Ah-Jin.",2.3145,/l7UKAlTPRcLA93VAedVzQ9GX2y8.jpg,2017-06-16,The Lady in Dignity,6.6,17
False,/cXsfimi0Qz4YHaEcwypsoGsM1Al.jpg,[10764],248123,['KR'],ko,신인가수 조정석,"With a 20-year acting career, Cho Jung-seok takes on the challenge of debuting as a singer in 100 days, mobilizing his entire network against the clock!",2.2559,/4EWnaPJiiVeCBJyDDDXwivuPA4F.jpg,2024-08-30,A-List to Playlist,9.0,2
False,/3Fvrl7H2m2CP1IFBnVamCsrvKLq.jpg,[18],127527,['KR'],ko,멜랑꼴리아,"A sexual scandal between a math teacher and a student in a prestigious high school ended in tragedy. 4 years later they meet again, now as adults, to reveal the corruptions in school and to regain one's reputation as a teacher.",2.4321,/cn3CIR5LaKubPmzOv5jsxcQQwkZ.jpg,2021-11-10,Melancholia,7.6,22
False,/n3pvWKWPXXiGSPscDmyvYWrVBpx.jpg,[10764],240114,['KR'],ko,미스터리 수사단,"Six ""agents of mystery"" with excellent chemistry probe into bizarre incidents that cannot be explained by science in creative and unique ways.",2.2098,/vZW6pQ8fkJS04E64QSvATH8ag6J.jpg,2024-06-18,Agents of Mystery,7.75,16
False,/m4kx24URgqL1E1LacDPrEn7XFtI.jpg,[10764],283650,['KR'],ko,주관식당,"In this quirky eatery, guests place open-ended orders that chefs interpret into custom dishes — a delectable talk show where every story inspires a meal.",2.2464,/hUS0dK05ZOyW0GuJGgsRlTJIkAE.jpg,2025-02-22,The Blank Menu for You,10.0,1
False,/zZQ4Vh9VE1ukU2v3lK6Q0j8hp13.jpg,"[18, 35]",90407,['KR'],ko,열여덟의 순간,"A misunderstood loner is drawn out of his shell after transferring to another high school, where he comes across new ordeals -- and first love.",2.2159,/AbEoQOZO6xnXg52Ehrd8aXchpLF.jpg,2019-07-22,At Eighteen,6.9,22
False,/oj9eX0U3nPlAzuTWOLSpxVgYNq5.jpg,"[35, 18]",69850,['KR'],ko,마이 런웨이,An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch.,2.0141,/tCKwuuTZr5Yx8rTt1FWvQKDrXnw.jpg,2016-12-30,My Runway,7.4,93
False,/2fbpECdgwM7vOVbzPS8vcdkO3DB.jpg,"[35, 18]",106465,['KR'],ko,도도솔솔라라솔,"A riches-to-rags pianist who loses everything but her smile is guided by twinkling little stars to a small town where she finds hope, home and love.",2.6311,/v2LOL5NLuHivBhOQ1ybEBgyAVpC.jpg,2020-10-07,Do Do Sol Sol La La Sol,6.803,38
False,/A7ODGhzz20NXVpSM0P4K45niMBs.jpg,"[35, 18]",197064,['KR'],ko,구필수는 없다,"A young entrepreneur finds an unlikely partner, and friend, in a middle-aged breadwinner as they live together in the home of an enigmatic loan shark.",2.1117,/eZYghYpJ4rDahk7tGtoqzz9jYoe.jpg,2022-05-04,Never Give Up,4.0,9
False,/gRxbBgYnCX7iLHyVtfRq1IpUFDJ.jpg,"[80, 18, 9648]",128184,['KR'],ko,홈타운,A mystery evil thriller which finds the truth of a recording tape containing mysterious serial killings and unidentified sounds in a small city.,2.1074,/on01rDIOO7uV4wyaOEf8nktma40.jpg,2021-09-22,Hometown,6.8,12
False,/9gpMzV7wc9qVZRS5KySlEbnW6pV.jpg,[10764],215912,['KR'],ko,좋아하면 울리는 짝!짝!짝!,"A webtoon that has 5 billion views, produced as a variety show and dating program! Would you want to install an application that rings the alarm whenever you like someone?A fantasy dating game.",1.9128,/44iLo52v84zmPLZLYv7hCNVxzKx.jpg,2022-12-09,Love Alarm Clap! Clap! Clap!,6.8,4
False,/oMS7gPtskbrmo8v4eqq6cssgSU3.jpg,"[10764, 35]",260565,['KR'],ko,코미디 리벤지,"Hosted by legendary comedian Lee Kyeong-kyu, 18 comedy powerhouses compete in an all-out battle of hilarity once again — let the giggles begin!",1.8862,/txzopH458vETdwWkXY4P45PatEt.jpg,2024-10-15,Comedy Revenge,8.0,2
False,/bJfkWXQDKLEdEzwakrEArAqtISP.jpg,"[35, 18]",155459,['KR'],ko,사장님을 잠금해제,"At the brink of his death, the CEO and founder of an IT company's spirit gets stuck inside a smartphone and enlists the help of a young man to do favors on his behalf in exchange for 10 billion won.",2.0846999999999998,/8SmsIBU2v4AWNNhFi5qfSUOT4ZN.jpg,2022-12-07,Unlock My Boss,7.484,31
False,/2BseNpfCvwYNLQzwHqoNRbLaFkT.jpg,[18],196907,['KR'],ko,결혼백서,"A marriage proposal is supposed to be a happy ending. But for one couple, it becomes the beginning of an uphill struggle over wedding preparations.",2.1247,/k5iEn12RF4WQuxwY5kZa5SYu83M.jpg,2022-05-23,Welcome to Wedding Hell,6.9,45
False,/mhNQnCyZjh68Udi4KxJ313KpV7S.jpg,"[18, 10765]",69067,['KR'],ko,헤어진 다음날,This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.,1.8189000000000002,/8OOvLLwUp2CduJ4FvreQWUNM2SQ.jpg,2016-10-26,One More Time,6.6,21
False,/lepNFEdgjH11DolgCiSuiynTUBw.jpg,[18],95231,['KR'],ko,검사내전,The stories of overworked prosecutors's daily lives in Seoul. A drama depicting the mundane daily routine of overworked prosecutors staying up all night to tackle all the different cases handed over by the police.,1.6915,/vtUeyhtma5Gz0eBFEtFMdPv7r13.jpg,2019-12-16,Diary of a Prosecutor,6.5,15
False,/cxID8WiRaEQPZaBnqgTUsRzzonp.jpg,[18],89317,['KR'],ko,바람이 분다,Do-Hoon and Soo-Jin are a married couple. Do-Hoon learns that he has Alzheimer's disease. He decides to divorce Soo-Jin out of concern for her future. The couple divorces.,1.4932,/2PpluF7Y9vQh3i2cKtISfMpEmo4.jpg,2019-05-27,The Wind Blows,6.2,9
False,/7p9vldlRMas3RsLFmo5dZQTViZa.jpg,[18],112834,['KR'],ko,너를 닮은 사람,A thriving painter's enviable life begins to fray at the edges when a bright young woman she once befriended resurfaces as a shell of her former self.,1.8753000000000002,/AjXKP32QrZehpWjhFiqIs0V0lRa.jpg,2021-10-13,Reflection of You,5.5,12
False,/l1aCXD98hU9CrS19egLd6Sz8AyV.jpg,[10764],283647,['KR'],ko,도라이버: 잃어버린 나사를 찾아서,"Five siblings face endless missions in this pure entertainment variety show. With a few screws loose, they embrace chaos in their search for sanity.",1.4285,/fDR7bSOSCz6N6ouytg9LHtkEQTM.jpg,2025-02-23,Screwballs,7.6,16
False,/cjD2M5lxitZdq4R1gsFYXOpg8j1.jpg,"[10764, 10767]",283646,['KR'],ko,동미새: 동호회에 미친 새내기,"A curious rookie dives into Korea's wildest social clubs, discovering passionate communities and their fascinating ways of life.",1.4107,/boPiwI11V07pkfvYLh3EabfYMBQ.jpg,2025-02-24,Newbie in the Club,0.0,0
False,/22DhrYUXwrdKbh54xAquSznypvP.jpg,"[9648, 18]",107851,['KR'],ko,도시괴담,"When night falls on this city, shadows and spirits come alive in this horror anthology series focused on urban legends.",1.5715,/fxjyM73M9AEWk1uIEgPadvr9sZr.jpg,2020-08-20,Goedam,7.0,83
False,/4Ewk0ax74xqiKG2504bzHo1dQfk.jpg,"[10764, 35]",134906,['KR'],ko,신세계로부터,"In this reality show, six celebs strategize and sabotage to earn virtual currency they can cash in on the final day of their stay on a utopian island.",1.3886,/9QWJn7uWMVH2tpZwNqd92c17ohr.jpg,2021-11-20,New World,6.3,6
False,/rbFFGCzq50YQm13L3d9eSOWohmY.jpg,"[99, 80]",218476,['KR'],ko,나는 신이다: 신이 배신한 사람들,This docuseries examining the chilling true stories of four Korean leaders claiming to be prophets exposes the dark side of unquestioning belief.,1.6960000000000002,/srGzplt2VmQqpLSRytAqkPr8pVI.jpg,2023-03-03,In the Name of God: A Holy Betrayal,7.926,27
False,/tLW5BKMBZX0dqoXxUkHELQg5Y7i.jpg,"[18, 80, 9648]",112837,['KR'],ko,썸바디,A software developer and her friends become entangled in a murder case involving her dating app and a mysterious man who seems to be hiding something.,2.0756,/wTips9yZIOfHsTuK1b6kVYlEOdn.jpg,2022-11-18,Somebody,7.0,82
False,/cxWHUXszNNSoeHuLOJVP21SIP9v.jpg,[10764],245754,['KR'],ko,슈퍼리치 이방인,"A Singaporean tycoon, an Italian luxury brand heir, a Pakistani noble and more. Explore the lavish lives of super rich individuals living in Korea.",1.5476,/4aKegjPWL8BshNcRvkRZbJO5Mr8.jpg,2024-05-07,Super Rich in Korea,5.5,2
False,/oGKKqKT04dXocBYLfffKxL4Nday.jpg,[18],276480,['KR'],ko,She Would Never Know,"The series tells the story of people working on the marketing team of a cosmetics brand. The love story focuses on the senior/junior relationship of Yoon Song-ah (Won Jin ah) and Chae Hyun-seung (Rowoon). The storyline also include Chae Hyun-seung's sister, Chae Ji-Seung a dress maker, dating Lee Jae-Woon, a BM at the cosmetics company; and his other sister, Chae Yeon-Seung's relationship with her closeted husband, Kang Woo-Hyun and their young daughter, Kang Ha-Eun.",1.431,/ej0oeJywwcWtJ03nXXNXkYLeEQU.jpg,2021-01-18,She Would Never Know,7.7,3
False,/wv2YKfs9QPqHref6cbkwfW3By0K.jpg,[10764],260566,['KR'],ko,최강럭비: 죽거나 승리하거나,"In the shadows of Korea's rugby world, seven teams engage in a fierce battle of strength, strategy, and teamwork — all vying to be crowned champion.",1.5528,/61ziZVLrCEnhN2Gm2WJ5f0QA7ei.jpg,2024-12-10,Rugged Rugby: Conquer or Die,10.0,1
False,/yhAYxva3mRA5LAZLHgIleI6TIL.jpg,"[18, 9648, 35]",130020,['KR'],ko,어사와 조이,A secret royal inspector works as an undercover official who inspects local provinces to expose corruption. He teams up with a lady who is searching for happiness by getting divorced with her current husband. The duo then go on a grand scheme to discover the truth and find corruptions.,1.4654,/n5YjKLHnpyxXeMPi6tN9USRMswC.jpg,2021-11-08,Secret Royal Inspector & Joy,7.667,15
False,/r0T2XJzirUysXm4kXckNEbC0wAc.jpg,[18],135271,['KR'],ko,커피 한잔 할까요?,"A revelatory cup of coffee at a café leads a man to overhaul his entire life. Inspired, he sets out to learn about both coffee and people's lives.",1.4868999999999999,/3wRTPDj1a6wGrrBqBeQsp74Pl22.jpg,2021-10-24,Would You Like a Cup of Coffee?,6.1,13
False,/9Mt7WTJj9BFDQC3FLDsrJAwjHDF.jpg,"[35, 10751]",84155,['KR'],ko,마음의 소리: Reboot,"Based on the longest-running web-based comic series ""Ma Eum Ui Sori"" in Korea, ""Sound of your heart"" is a story about Cho Seok, an aspiring comic writer, and his strange family.",1.4601,/dhTwOmHvwa3vgM6FiSVYmWtcnkh.jpg,2018-10-29,The Sound of Your Heart: Reboot,6.0,11
False,/jJpuarfLx4DJjZ88nzXkHOuKvYX.jpg,"[18, 35]",86546,['KR'],ko,눈이 부시게,"Time manipulation comes with a steep price for a young woman, who becomes 78 years old overnight after using a mysterious watch.",1.4744000000000002,/9HSrz6SH58YtU612iLb4aiRolTJ.jpg,2019-02-11,The Light in Your Eyes,7.6,26
False,/ct5EvYRlNFjsDItIeePHjXiHuBU.jpg,[10764],233232,['KR'],ko,성+인물: 대만 편,"Shin Dong-youp and Sung Si-kyung embark on a laughter-filled journey to Taiwan, aiming to gain a deeper understanding of its sex culture and business.",1.4565000000000001,/wJHWBNJLE5mZzORAXhKmU02LfDv.jpg,2023-08-29,Risqué Business: Taiwan,6.4,5
False,/yN4QMmT68Zk9ZqCZvGjxmuhmi5s.jpg,[10764],226907,['KR'],ko,사이렌: 불의 섬,"24 female police officers, firefighters, bodyguards, soldiers, athletes and stuntwomen team up by profession to compete for survival on a remote island.",1.5432000000000001,/cqF4VrTMKZ7pnkOXqfhWoHd9fwT.jpg,2023-05-30,Siren: Survive the Island,7.7379999999999995,21
False,/bjOdrt274CQyIQjmAt2S8nf93kM.jpg,"[10764, 10767]",283645,['KR'],ko,미친맛집: 미식가 친구의 맛집,Korea's top foodie Sung Si-kyung joins Japan's beloved Yutaka Matsushige on a tasty adventure as they explore culinary gems across Korea and Japan.,1.0125,/99JldizwZEvXelt6p5igcKTm0pK.jpg,2025-02-27,K-foodie meets J-foodie,0.0,0
False,/m98wgOVamULRHYKGG9o4sKcyDGS.jpg,"[10764, 35]",213471,['KR'],ko,코리아 넘버원,"Yu Jae-seok, Lee Kwang-soo and Kim Yeon-koung travel all over Korea to learn from the best traditional masters in a bid to become the No. 1 Apprentice.",1.6048,/4KWEBELeAYrRRXHsfIfKEsokUMm.jpg,2022-11-25,Korea No.1,6.3,14
False,/3kSfr4TMupxuaxgf8oDoVmO49Yv.jpg,[10764],157702,['KR'],ko,마녀체력 농구부,Female celebrities gather on court to learn from seasoned coaches and train for victory as members of a newly formed amateur basketball team.,1.3724,/9Q0jgH8Rv98IXnJIWB0yx8jHskY.jpg,2022-02-15,Jump Like a Witch,3.5,2
False,/slywR4SJr768XTdX4vBIyXI0rWw.jpg,[35],82834,['KR'],ko,YG전자,"Kpop star Seungri, BIGBANG youngest member, tries to lead a team of blumbing staff at YG's Future Strategy Office in this mockumentary sitcom.",1.3407,/bFkAeMduiZwzUJTAuWJ2Sea2O7g.jpg,2018-10-05,YG Future Strategy Office,6.0,9
False,,[],260808,['KR'],ko,품위있는 여군의 삽질로맨스,"It is set in South Korea where all citizens, including women, have to serve the two-year mandatory military service currently reserved for men. The story takes place in an all-female mobilization reserve division.",1.1046,/l8YTlKRSmFcOuf8aW0MDby5zflj.jpg,2018-07-20,Oh My Captain!,0.0,1
False,/2xHoTGz7eiSRrXumTnuVvIjq9EZ.jpg,[10764],134958,['KR'],ko,먹보와 털보,"On the motorbike road trip of their dreams, buddies Rain and Ro Hong-chul relax and unwind as they delight in tasty eats and scenic locales around Korea.",0.9699000000000001,/ymZTiULZ9qnMNt6KAwzFGHLDWsN.jpg,2021-12-11,The Hungry and the Hairy,7.1,7
False,/guipKaD9L2HlRehZ9IW3odXIsg.jpg,[99],233881,['KR'],ko,반찬의 나라,"The Korean table is a sight to behold. Dive into everything from grains to side dishes, and uncover what it takes to create the diverse and beloved meals.",1.0923,/dwxlurNRc5huy1FPru24mQLxSi9.jpg,2023-10-08,A Nation of Banchan,8.8,2
False,/3VKq3So0cpcbrHUPOvetHV28yc7.jpg,[99],253265,['KR'],ko,치킨 랩소디,"Learn more about this tasty Korean dish, usually called “chikin” in the country. From its flavorful evolution to its origin, viewers will discover how this became a favorite meal.",1.0581,/c1K4JMKvT8uebQD599EYtKUgxMW.jpg,2024-05-30,Korean Fried Chicken Rhapsody,0.0,0
False,/yPHpicdf1KxCI3TQjMBVRjpQMSZ.jpg,"[10764, 35]",238046,['KR'],ko,코미디 로얄,"Twenty of Korea's hottest comedians come together to fiercely compete for a chance to host a Netflix show — delivering nonstop, zany laughter.",1.1584,/uSktznh35E5mfkR9uXUFfs9Bewj.jpg,2023-11-28,Comedy Royale,6.0,2
False,,[],265169,['KR'],ko,아름다웠던 나의 우리에게,"A web drama that follows the beginning of the relationship between Bae Woo Ri and Park Jun Seok. By mere coincidence, former classmates meet again as adults. However, Park Jun Seok is far from the person and aforementioned 'loser' he was once considered to be and no longer needs Bae Woo Ri to save him from school bullies. His old feelings towards Bae Woo Ri resurface, and now, being the confident adult, he takes a new approach to express his emotions towards her.",1.034,/mRVAOCCzvVsmYpJSDP2U3ro7f1g.jpg,2019-05-16,To My Beautiful Woo Ri,2.5,2
